Time: 2022-12-01 13:53:01.901505161 UTC, Reqestes/sec: 4425, Avg Reqestes/sec: 4224
Time: 2022-12-01 13:52:42.657186339 UTC, Reqestes/sec: 4041, Avg Reqestes/sec: 4048
Time: 2022-12-01 13:52:43.657188742 UTC, Reqestes/sec: 4087, Avg Reqestes/sec: 4067
Time: 2022-12-01 13:52:44.657757021 UTC, Reqestes/sec: 3988, Avg Reqestes/sec: 4027
Time: 2022-12-01 13:52:45.672743385 UTC, Reqestes/sec: 4654, Avg Reqestes/sec: 4340
Time: 2022-12-01 13:52:46.672811386 UTC, Reqestes/sec: 4191, Avg Reqestes/sec: 4265
Time: 2022-12-01 13:52:47.672932646 UTC, Reqestes/sec: 3828, Avg Reqestes/sec: 4046
Time: 2022-12-01 13:52:48.673029907 UTC, Reqestes/sec: 3785, Avg Reqestes/sec: 3915
Time: 2022-12-01 13:52:49.673091083 UTC, Reqestes/sec: 4155, Avg Reqestes/sec: 4035
Time: 2022-12-01 13:52:50.673370163 UTC, Reqestes/sec: 3916, Avg Reqestes/sec: 3975
Time: 2022-12-01 13:52:51.673495647 UTC, Reqestes/sec: 4187, Avg Reqestes/sec: 4081
Time: 2022-12-01 13:52:52.673650136 UTC, Reqestes/sec: 3859, Avg Reqestes/sec: 3970
Time: 2022-12-01 13:52:53.673837850 UTC, Reqestes/sec: 4132, Avg Reqestes/sec: 4051
Time: 2022-12-01 13:52:54.673934535 UTC, Reqestes/sec: 3757, Avg Reqestes/sec: 3904
Time: 2022-12-01 13:52:55.674091414 UTC, Reqestes/sec: 4841, Avg Reqestes/sec: 4372
Time: 2022-12-01 13:52:56.823146137 UTC, Reqestes/sec: 4095, Avg Reqestes/sec: 4233
Time: 2022-12-01 13:52:57.823256417 UTC, Reqestes/sec: 4547, Avg Reqestes/sec: 4390
Time: 2022-12-01 13:52:58.823459399 UTC, Reqestes/sec: 4089, Avg Reqestes/sec: 4239
Time: 2022-12-01 13:52:59.823566469 UTC, Reqestes/sec: 4281, Avg Reqestes/sec: 4260
Time: 2022-12-01 13:53:00.879939264 UTC, Reqestes/sec: 3787, Avg Reqestes/sec: 4023
