Time: 2022-12-01 13:53:05.205412123 UTC, Reqestes/sec: 4534, Avg Reqestes/sec: 4507
Time: 2022-12-01 13:52:21.108298078 UTC, Reqestes/sec: 7048, Avg Reqestes/sec: 6868
Time: 2022-12-01 13:52:22.108342190 UTC, Reqestes/sec: 7011, Avg Reqestes/sec: 6939
Time: 2022-12-01 13:52:23.108356316 UTC, Reqestes/sec: 7047, Avg Reqestes/sec: 6993
Time: 2022-12-01 13:52:24.108364245 UTC, Reqestes/sec: 6264, Avg Reqestes/sec: 6628
Time: 2022-12-01 13:52:25.111633541 UTC, Reqestes/sec: 5614, Avg Reqestes/sec: 6121
Time: 2022-12-01 13:52:26.111856988 UTC, Reqestes/sec: 4337, Avg Reqestes/sec: 5229
Time: 2022-12-01 13:52:27.111956039 UTC, Reqestes/sec: 4601, Avg Reqestes/sec: 4915
Time: 2022-12-01 13:52:28.112068003 UTC, Reqestes/sec: 4434, Avg Reqestes/sec: 4674
Time: 2022-12-01 13:52:29.112144098 UTC, Reqestes/sec: 4515, Avg Reqestes/sec: 4594
Time: 2022-12-01 13:52:30.112214470 UTC, Reqestes/sec: 4527, Avg Reqestes/sec: 4560
Time: 2022-12-01 13:52:31.112348748 UTC, Reqestes/sec: 4596, Avg Reqestes/sec: 4578
Time: 2022-12-01 13:52:32.147040356 UTC, Reqestes/sec: 4359, Avg Reqestes/sec: 4468
Time: 2022-12-01 13:52:33.297532573 UTC, Reqestes/sec: 4600, Avg Reqestes/sec: 4534
Time: 2022-12-01 13:52:34.429937529 UTC, Reqestes/sec: 4640, Avg Reqestes/sec: 4587
Time: 2022-12-01 13:52:35.431348036 UTC, Reqestes/sec: 4905, Avg Reqestes/sec: 4746
Time: 2022-12-01 13:52:36.431464885 UTC, Reqestes/sec: 4323, Avg Reqestes/sec: 4534
Time: 2022-12-01 13:52:37.431653692 UTC, Reqestes/sec: 3677, Avg Reqestes/sec: 4105
Time: 2022-12-01 13:52:38.431731734 UTC, Reqestes/sec: 3997, Avg Reqestes/sec: 4051
Time: 2022-12-01 13:52:39.431795333 UTC, Reqestes/sec: 4272, Avg Reqestes/sec: 4161
Time: 2022-12-01 13:52:40.441882967 UTC, Reqestes/sec: 4259, Avg Reqestes/sec: 4210
Time: 2022-12-01 13:52:41.441906701 UTC, Reqestes/sec: 3873, Avg Reqestes/sec: 4041
Time: 2022-12-01 13:52:42.442078361 UTC, Reqestes/sec: 3846, Avg Reqestes/sec: 3943
Time: 2022-12-01 13:52:43.442159989 UTC, Reqestes/sec: 4101, Avg Reqestes/sec: 4022
Time: 2022-12-01 13:52:44.447333836 UTC, Reqestes/sec: 4865, Avg Reqestes/sec: 4443
Time: 2022-12-01 13:52:45.451367305 UTC, Reqestes/sec: 4026, Avg Reqestes/sec: 4234
Time: 2022-12-01 13:52:46.451392705 UTC, Reqestes/sec: 4101, Avg Reqestes/sec: 4167
Time: 2022-12-01 13:52:47.466564267 UTC, Reqestes/sec: 3992, Avg Reqestes/sec: 4079
Time: 2022-12-01 13:52:48.466728933 UTC, Reqestes/sec: 3822, Avg Reqestes/sec: 3950
Time: 2022-12-01 13:52:49.466761289 UTC, Reqestes/sec: 3844, Avg Reqestes/sec: 3897
Time: 2022-12-01 13:52:50.466788546 UTC, Reqestes/sec: 4014, Avg Reqestes/sec: 3955
Time: 2022-12-01 13:52:51.466956406 UTC, Reqestes/sec: 4197, Avg Reqestes/sec: 4076
Time: 2022-12-01 13:52:52.467052879 UTC, Reqestes/sec: 3881, Avg Reqestes/sec: 3978
Time: 2022-12-01 13:52:53.475095459 UTC, Reqestes/sec: 4170, Avg Reqestes/sec: 4074
Time: 2022-12-01 13:52:54.649468730 UTC, Reqestes/sec: 4625, Avg Reqestes/sec: 4349
Time: 2022-12-01 13:52:55.649495382 UTC, Reqestes/sec: 4899, Avg Reqestes/sec: 4624
Time: 2022-12-01 13:52:56.823329753 UTC, Reqestes/sec: 4173, Avg Reqestes/sec: 4398
Time: 2022-12-01 13:52:57.823530589 UTC, Reqestes/sec: 4547, Avg Reqestes/sec: 4472
Time: 2022-12-01 13:52:58.823595913 UTC, Reqestes/sec: 4089, Avg Reqestes/sec: 4280
Time: 2022-12-01 13:52:59.823714501 UTC, Reqestes/sec: 4281, Avg Reqestes/sec: 4280
Time: 2022-12-01 13:53:00.879944926 UTC, Reqestes/sec: 3786, Avg Reqestes/sec: 4033
Time: 2022-12-01 13:53:01.901295370 UTC, Reqestes/sec: 4425, Avg Reqestes/sec: 4229
Time: 2022-12-01 13:53:03.076489015 UTC, Reqestes/sec: 5052, Avg Reqestes/sec: 4640
Time: 2022-12-01 13:53:04.076562006 UTC, Reqestes/sec: 4321, Avg Reqestes/sec: 4480
