Time: 2022-12-01 14:17:26.295840841 UTC, Reqestes/sec: 4495, Avg Reqestes/sec: 4486
Time: 2022-12-01 14:16:58.186650093 UTC, Reqestes/sec: 6912, Avg Reqestes/sec: 6327
Time: 2022-12-01 14:16:59.186876982 UTC, Reqestes/sec: 6716, Avg Reqestes/sec: 6521
Time: 2022-12-01 14:17:00.186892059 UTC, Reqestes/sec: 6215, Avg Reqestes/sec: 6368
Time: 2022-12-01 14:17:01.186987210 UTC, Reqestes/sec: 6765, Avg Reqestes/sec: 6566
Time: 2022-12-01 14:17:02.187105048 UTC, Reqestes/sec: 7011, Avg Reqestes/sec: 6788
Time: 2022-12-01 14:17:03.187122658 UTC, Reqestes/sec: 7343, Avg Reqestes/sec: 7065
Time: 2022-12-01 14:17:04.187182086 UTC, Reqestes/sec: 6492, Avg Reqestes/sec: 6778
Time: 2022-12-01 14:17:05.190561909 UTC, Reqestes/sec: 6346, Avg Reqestes/sec: 6562
Time: 2022-12-01 14:17:06.190688724 UTC, Reqestes/sec: 6330, Avg Reqestes/sec: 6446
Time: 2022-12-01 14:17:07.190836918 UTC, Reqestes/sec: 4811, Avg Reqestes/sec: 5628
Time: 2022-12-01 14:17:08.287426864 UTC, Reqestes/sec: 4119, Avg Reqestes/sec: 4873
Time: 2022-12-01 14:17:09.287572221 UTC, Reqestes/sec: 4265, Avg Reqestes/sec: 4569
Time: 2022-12-01 14:17:10.287749217 UTC, Reqestes/sec: 3973, Avg Reqestes/sec: 4271
Time: 2022-12-01 14:17:11.288003083 UTC, Reqestes/sec: 3939, Avg Reqestes/sec: 4105
Time: 2022-12-01 14:17:12.288095016 UTC, Reqestes/sec: 3951, Avg Reqestes/sec: 4028
Time: 2022-12-01 14:17:13.288144775 UTC, Reqestes/sec: 3967, Avg Reqestes/sec: 3997
Time: 2022-12-01 14:17:14.288315204 UTC, Reqestes/sec: 3969, Avg Reqestes/sec: 3983
Time: 2022-12-01 14:17:15.288372220 UTC, Reqestes/sec: 3927, Avg Reqestes/sec: 3955
Time: 2022-12-01 14:17:16.288383635 UTC, Reqestes/sec: 4038, Avg Reqestes/sec: 3996
Time: 2022-12-01 14:17:17.288431674 UTC, Reqestes/sec: 4045, Avg Reqestes/sec: 4020
Time: 2022-12-01 14:17:18.288563904 UTC, Reqestes/sec: 3880, Avg Reqestes/sec: 3950
Time: 2022-12-01 14:17:19.290523787 UTC, Reqestes/sec: 4615, Avg Reqestes/sec: 4282
Time: 2022-12-01 14:17:20.290691110 UTC, Reqestes/sec: 4301, Avg Reqestes/sec: 4291
Time: 2022-12-01 14:17:21.290836279 UTC, Reqestes/sec: 4336, Avg Reqestes/sec: 4313
Time: 2022-12-01 14:17:22.290851548 UTC, Reqestes/sec: 4262, Avg Reqestes/sec: 4287
Time: 2022-12-01 14:17:23.295598650 UTC, Reqestes/sec: 3828, Avg Reqestes/sec: 4057
Time: 2022-12-01 14:17:24.295665080 UTC, Reqestes/sec: 3929, Avg Reqestes/sec: 3993
Time: 2022-12-01 14:17:25.295671243 UTC, Reqestes/sec: 4963, Avg Reqestes/sec: 4478
